"id","object_id","title","artist_display_name","artist_nationality","artist_begin_date","artist_end_date","object_end_date","medium","department","culture","dimensions","country","repository","created_at"
"1405","7551","Chair","Herter Brothers","American","1864","1906","1869","Maple, rosewood, various wood veneers, ebonized veneer, ash (secondary wood), gilding, modern upholstery","The American Wing","American","30 1/4 x 22 x 26 1/4 in. (76.8 x 55.9 x 66.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1406","7552","Slipper Chair","Alexander Roux","French","1813","1886","1860","Maple, brass","The American Wing","American","31 1/8 x 22 7/8 x 24 3/4 in. (79.1 x 58.1 x 62.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1407","7553","Slipper Chair","John Henry Belter","American","1804","1863","1855","Rosewood, ash (secondary wood), modern upholstery","The American Wing","American","44 1/4 x 17 1/2 x 16 1/2 in. (112.4 x 44.5 x 41.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1408","7554","Slipper Chair","John Henry Belter","American","1804","1863","1855","Rosewood, ash","The American Wing","American","43 1/8 x 18 3/4 x 18 1/4 in. (109.5 x 47.6 x 46.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1409","7555","Slipper Chair","John Henry Belter","American","1804","1863","1855","Rosewood, ash","The American Wing","American","43 1/8 x 18 1/2 x 18 in. (109.5 x 47 x 45.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1410","7556","Slop Bowl","Charles Cartlidge and Company","American","1848","1856","1856","Porcelain","The American Wing","American","H. 3 5/8 in. (9.2 cm); Diam. 5 3/8 in. (13.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1411","7559","Cup","Charles Cartlidge and Company","American","1848","1856","1856","Porcelain","The American Wing","American","H. 2 13/16 in. (7.1 cm); Diam. 4 3/8 in. (11.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1412","7560","Saucer","Charles Cartlidge and Company","American","1848","1856","1856","Porcelain","The American Wing","American","H. 1 1/16 in. (2.7 cm); Diam. 6 1/8 in. (15.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1413","7564","Snuffbox","Meissen Manufactory","German","1710","9999","1818","Porcelain, gilt bronze","The American Wing","German","1 1/4 x 3 3/8 x 2 1/4 in. (3.2 x 8.6 x 5.7 cm)","Germany","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1414","7565","Snuffbox","Myer Myers","American","1723","1795","1770","Gold","The American Wing","American","1 1/16 x 2 7/16 x 2 3/8 in., 81.3 Grams (2.7 x 6.2 x 6 cm, 2.614 Troy Ounces)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1415","7566","Snuffbox","John Targee","American","1769","1850","1815","Silver","The American Wing","American","5/8 x 3 1/4 x 2 1/8 in. (1.6 x 8.3 x 5.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1416","7570","Snuffer Stand","Cornelius Kierstede","American","1674","1760","1708","Silver","The American Wing","American","8 3/16 x 5 1/8 x 5 1/8 in. (20.8 x 13 x 13 cm); 17 oz. 2 dwt. (532.6 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1417","7571","Snuffer Stand","Philip Syng Jr.","American","1703","1789","1770","Silver","The American Wing","American","2 5/8 x 7 5/16 x 3 7/8 in. (6.7 x 18.6 x 9.8 cm); 10 oz. 10 dwt. (327.3 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1418","7572","Soap Box","Ashbil Griswold","American","1784","1853","1835","Pewter","The American Wing","American","H. 1 1/2 in. (3.8 cm); Diam. 4 1/2 in. (11.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1419","7574","Soap dish","Ashbil Griswold","American","1784","1853","1835","Pewter","The American Wing","American","H. 1 5/8 in. (4.1 cm); Diam. 4 3/8 in. (11.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1420","7585","Sofa","John Henry Belter","American","1804","1863","1860","Rosewood, ash, pine","The American Wing","American","48 1/2 x 89 3/4 x 29 1/2 in. (123.2 x 228 x 74.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1421","7586","Sofa","John Henry Belter","American","1804","1863","1860","Rosewood, Rosewood veneer; chestnut, pine (secondary woods); modern upholstery with some original underupholstery","The American Wing","American","53 1/4 x 66 x 25 in. (135.3 x 167.6 x 63.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1422","7587","Sofa","William Hancock","American","1817","1849","1828","Mahogany, maple, chestnut, rosewood","The American Wing","American","34 3/4 x 89 1/2 x 26 1/2 in. (88.3 x 227.3 x 67.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1423","7588","Sofa","Léon Marcotte","French","1824","1887","1860","Maple, gilt bronze","The American Wing","American","42 1/2 x 73 x 34 1/2 in. (108 x 185.4 x 87.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1424","7590","Sofa","Samuel McIntire","American","1757","1811","1810","Mahogany, white pine, birch","The American Wing","American","40 x 84 x 25 in. (101.6 x 213.4 x 63.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1425","7591","Sofa","Samuel McIntire","American","1757","1811","1805","Mahogany, white pine, birch","The American Wing","American","38 1/2 x 76 x 25 1/2 in. (97.8 x 193 x 64.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1426","7592","Sofa","Duncan Phyfe","American, born Scotland","1770","1854","1820","Maple","The American Wing","American","30 x 82 1/2 x 24 1/2 in. (76.2 x 209.6 x 62.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1427","7593","Sofa","Duncan Phyfe","American, born Scotland","1770","1854","1815","Mahogany, white pine, tulip poplar","The American Wing","American","37 x 80 1/4 x 25 in. (94 x 203.8 x 63.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1428","7594","Sofa","Duncan Phyfe","American, born Scotland","1770","1854","1820","Mahogany, gilt brass, tulip poplar","The American Wing","American","29 5/8 x 74 x 24 in. (75.2 x 188 x 61 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1429","7595","Sofa","Duncan Phyfe","American, born Scotland","1770","1854","1820","Mahogany, tulip poplar, cane, gilded brass","The American Wing","American","34 x 84 3/4 x 23 3/4 in. (86.4 x 215.3 x 60.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1430","7599","Sofa","John Jelliff","American","1813","1893","1870","Rosewood, ash, pine, mother-of-pearl","The American Wing","American","45 7/8 x 76 3/4 x 31 in. (116.5 x 194.9 x 78.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1431","7601","Sofa","Joseph Meeks & Sons","American","1829","1835","1859","Rosewood","The American Wing","American","49 1/2 x 63 x 34 in. (125.7 x 160 x 86.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1432","7602","Sofa","Auguste-Emile Rinquet-Leprince","French","1801","1886","1843","Applewood or pearwood, ebonized walnut, beech, gilt-bronze mounts; original under upholstery and show cover","The American Wing","American or French","36 1/4 x 62 1/2 x 29 in. (92.1 x 158.8 x 73.7 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1433","7603","Sofa","Auguste-Emile Rinquet-Leprince","French","1801","1886","1848","Applewood or pearwood, ebonized walnut, beech","The American Wing","American or French","36 1/4 x 62 1/2 x 29 in. (92.1 x 158.8 x 73.7 cm)","France","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1434","7604","Couch","Duncan Phyfe","American, born Scotland","1770","1854","1842","Mahogany, mahogany veneer, pine, ash, modern upholstery","The American Wing","American","38 1/2 x 74 x 24 1/2 in. (97.8 x 188 x 62.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1435","7610","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 7/16 in. (3.7 cm); Diam. 8 13/16 in. (22.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1436","7611","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 7/16 in. (3.7 cm); Diam. 8 13/16 in. (22.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1437","7612","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 1/2 in. (3.8 cm); Diam. 8 13/16 in. (22.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1438","7613","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 7/16 in. (3.7 cm); Diam. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1439","7614","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 7/16 in. (3.7 cm); Diam. 8 13/16 in. (22.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1440","7615","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 1/2 in. (3.8 cm); Diam. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1441","7616","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 7/16 in. (3.7 cm); Diam. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1442","7617","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 1/2 in. (3.8 cm); Diam. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1443","7618","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 1/2 in. (3.8 cm); Diam. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1444","7619","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 7/16 in. (3.7 cm); Diam. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1445","7620","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 7/16 in. (3.7 cm); Diam. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1446","7621","Soup Bowl","Union Porcelain Works","American","1863","1922","1885","Porcelain","The American Wing","American","H. 1 7/16 in. (3.7 cm); Diam. 8 13/16 in. (22.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1447","7658","Soup Plate","James and Ralph Clews","British","1813","1836","1837","Earthenware, transfer-printed","The American Wing","British (American market)","Diam. 10 1/2 in. (26.7 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1448","7659","Soup Plate","James and Ralph Clews","British","1813","1836","1837","Earthenware, transfer-printed","The American Wing","British (American market)","Diam. 10 3/4 in. (27.3 cm)","England","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1449","7704","Spandrel Panel from Edgar H. Laing Stores","James Bogardus","American","1800","1874","1849","Cast iron","The American Wing","American","15 3/4 x 51 x 3 3/4 in. (40 x 129.5 x 9.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1450","7745","Spinet","Johannes Gottlob Clemm","American","1690","1762","1739","Walnut, maple, yellow pine, Atlantic white cedar","The American Wing","American","33 1/2 x 73 1/4 x 27 in. (85.1 x 186.1 x 68.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1451","7749","Spittoon","William Savage","British","1770","1843","1840","Pewter","The American Wing","American","H. 2 7/16 in. (6.2 cm); Diam. 8 1/4 in. (21 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1452","7751","Spool Stand","United Society of Believers in Christ’s Second Appearing (“Shakers”)","American","1750","9999","1850","Maple, iron","The American Wing","American, Shaker","H. 5 3/4 in. (14.6 cm); Diam. 6 in. (15.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1453","7762","Spoon","Loring Bailey","American","1740","1814","1800","Silver","The American Wing","American","L. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1454","7763","Spoon","N. Barlett","American","1757","1763","1760","Silver","The American Wing","American","L. 8 in. (20.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1455","7764","Spoon","Jurian Blanck Jr.","American","1645","1714","1699","Silver","The American Wing","American","L. 7 3/8 in. (18.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1456","7765","Spoon","Jurian Blanck Jr.","American","1645","1714","1690","Silver","The American Wing","American","3/4 x 6 3/8 in. (1.9 x 16.2 cm); 1 oz. 10 dwt. (46 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1457","7766","Spoon","Benjamin Brenton","American","1710","1766","1770","Silver","The American Wing","American","L. 4 3/4 in. (12.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1458","7768","Spoon","John Burger","American","1783","1807","1800","Silver","The American Wing","American","L. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1459","7769","Spoon","John Burger","American","1783","1807","1800","Silver","The American Wing","American","L. 9 1/8 in. (23.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1460","7770","Spoon","Ebenezer Chittenden","American","1726","1812","1800","Silver","The American Wing","American","L. 8 in. (20.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1461","7772","Spoon","George Coldwell","American","1761","1811","1811","Pewter","The American Wing","American","H. 7 5/8 in. (19.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1462","7775","Spoon","William Cowell Jr.","American","1713","1761","1750","Silver","The American Wing","American","L. 7 3/4 in. (19.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1463","7776","Spoon","T. P. Drown","American","1782","1850","1800","Silver","The American Wing","American","L. 5 3/4 in. (14.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1464","7777","Spoon","T. P. Drown","American","1782","1850","1805","Silver","The American Wing","American","L. 5 in. (12.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1465","7778","Spoon","Joseph Dubois","American","1767","1798","1800","Silver","The American Wing","American","L. 9 in. (22.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1466","7779","Spoon","Teunis Denise Dubois","American","1773","1843","1800","Silver","The American Wing","American","L. 9 1/8 in. (23.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1467","7780","Spoon","Jeremiah Dummer","American","1645","1718","1700","Silver","The American Wing","American","1/2 x 6 7/8 in. (1.3 x 17.5 cm); 1 oz. 8 dwt. (44.2 g)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1468","7781","Spoon","Cary Dunn","American","1762","1796","1780","Silver","The American Wing","American","L. 7 3/8 in. (18.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1469","7782","Spoon","John Edwards","American","1671","1746","1700","Silver","The American Wing","American","L. 7 5/8 in. (19.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1470","7783","Spoon","William J. Elsworth","American","1746","1816","1798","Pewter","The American Wing","American","H. 7 1/8 in. (18.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1471","7784","Spoon","William G. Forbes","American","1751","1840","1830","Silver","The American Wing","American","L. 8 7/8 in. (22.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1472","7785","Spoon","William G. Forbes","American","1751","1840","1790","Silver","The American Wing","American","L. 8 5/8 in. (21.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1473","7786","Spoon","Thomas Hamersley","American","1727","1781","1775","Silver","The American Wing","American","L. 4 3/8 in. (11.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1474","7788","Spoon","Daniel Henchman","American","1730","1775","1760","Silver","The American Wing","American","L. 4 in. (10.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1475","7789","Spoon","Jacob Hurd","American","1702","1758","1750","Silver","The American Wing","American","L. 7 5/8 in. (19.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1476","7790","Spoon","Isaac Hutton","American","1766","1855","1830","Silver","The American Wing","American","L. 9 1/4 in. (23.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1477","7792","Spoon","Thomas Kinney","American","1786","1824","1810","Silver","The American Wing","American","L. 9 3/8 in. (23.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1478","7793","Spoon","Richard Lee","American","1747","1823","1816","Pewter","The American Wing","American","H. 4 3/4 in. (12.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1479","7794","Spoon","Matthias Lemaire","American","1778","1797","1800","Silver","The American Wing","American","L. 5 1/8 in. (13 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1480","7795","Spoon","Joseph Lownes","American","1758","1820","1800","Silver","The American Wing","American","L. 9 1/4 in. (23.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1481","7796","Spoon","Ebenezer Moulton","American","1768","1824","1800","Silver","The American Wing","American","L. 8 1/8 in. (20.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1482","7798","Spoon","S. Musgrove","American","1797","1850","1830","Silver","The American Wing","American","L. 9 3/8 in. (23.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1483","7799","Spoon","Myer Myers","American","1723","1795","1770","Silver","The American Wing","American","1 3/4 x 8 1/4 in. (4.4 x 21 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1484","7800","Spoon","Frederick Oakes","American","1811","1825","1820","Silver","The American Wing","American","L. 9 1/8 in. (23.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1485","7801","Spoon","John Peabody","American","1756","1822","1825","Silver","The American Wing","American","L. 8 1/4 in. (21 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1486","7802","Spoon","Saunders Pitman","American","1732","1804","1800","Silver","The American Wing","American","L. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1487","7803","Spoon","Paul Revere, III","American","1760","1813","1800","Silver","The American Wing","American","L. 9 1/4 in. (23.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1488","7804","Spoon","Paul Revere Jr.","American","1734","1818","1800","Silver","The American Wing","American","L. 8 1/4 in. (21 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1489","7805","Spoon","Paul Revere Jr.","American","1734","1818","1787","Silver","The American Wing","American","L. 8 in. (20.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1490","7806","Spoon","Paul Revere Jr.","American","1734","1818","1787","Silver","The American Wing","American","L. 8 in. (20.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1491","7807","Spoon","Paul Revere Jr.","American","1734","1818","1800","Silver","The American Wing","American","L. 8 5/8 in. (21.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1492","7808","Spoon","Paul Revere Jr.","American","1734","1818","1790","Silver","The American Wing","American","L. 8 1/8 in. (20.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1493","7809","Spoon","Paul Revere Jr.","American","1734","1818","1800","Silver","The American Wing","American","L. 4 3/8 in. (11.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1494","7810","Spoon","Paul Revere Jr.","American","1734","1818","1770","Silver","The American Wing","American","L. 8 in. (20.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1495","7815","Spoon","John Tanner","American","1713","1785","1750","Silver","The American Wing","American","L. 8 1/8 in. (20.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1496","7823","Spoon","Samuel Vernon","American","1683","1737","1715","Silver","The American Wing","American","7 5/8 x 1 3/4 in. (19.4 x 4.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1497","7827","Spoon","Edward Webb","British","1663","1718","1718","Silver","The American Wing","American","L. 7 7/8 in. (20 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1498","7828","Spoon","Benjamin Wynkoop","American","1675","1751","1725","Silver","The American Wing","American","L. 7 1/2 in. (19.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1499","7831","Spoon","Henricus Boelen","American","1697","1755","1730","Silver","The American Wing","American","L. 8 in. (20.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1500","7832","Spoon","Henricus Boelen","American","1697","1755","1730","Silver","The American Wing","American","L. 8 in. (20.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1501","7835","Spoon","Jonathan Clarke","American","1705","1770","1730","Silver","The American Wing","American","L. 7 3/4 in. (19.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1502","7836","Spoon","Jonathan Clarke","American","1705","1770","1730","Silver","The American Wing","American","L. 7 3/4 in. (19.7 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1503","7837","Spoon","John Letelier Sr.","American","1740","1798","1800","Silver","The American Wing","American","L. 8 1/2 in. (21.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1504","7838","Spoon","John Letelier Sr.","American","1740","1798","1800","Silver","The American Wing","American","L. 8 1/2 in. (21.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1505","7839","Spoon","Joseph Moulton","American","1724","1795","1780","Silver","The American Wing","American","L. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1506","7840","Spoon","Joseph Moulton","American","1724","1795","1780","Silver","The American Wing","American","L. 8 3/4 in. (22.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1507","7841","Spoon","Paul Revere Jr.","American","1734","1818","1800","Silver","The American Wing","American","L. 9 1/2 in. (24.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1508","7842","Spoon","Paul Revere Jr.","American","1734","1818","1800","Silver","The American Wing","American","L. 9 1/4 in. (23.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1509","7843","Spoon","Van Voorhis & Schanck","American","1788","1793","1791","Silver","The American Wing","American","L. 9 in. (22.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1510","7844","Spoon","Van Voorhis & Schanck","American","1788","1793","1791","Silver","The American Wing","American","L. 9 in. (22.9 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1511","7850","Spoon Holder","Bakewell, Pears and Company","American","1836","1882","1870","Pressed glass","The American Wing","American","H. 5 1/4 in. (13.3 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1512","7851","Spoon Holder","Boston & Sandwich Glass Company","American","1825","1888","1867","Blown glass","The American Wing","American","H. 7 in. (17.8 cm); Diam. 3 7/8 in. (9.8 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1513","7852","Spoon Holder","Challinor, Taylor and Company","American","1866","1891","1880","Pressed purple marble glass","The American Wing","American","H. 5 1/2 in. (14 cm); Diam. 3 11/16 in. (9.4 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1514","7853","Spoon Holder","Dalzell, Gilmore and Leighton","American","1885","1898","1889","Blown cranberry and opaque white glass","The American Wing","American","H. 4 in. (10.2); Diam. 4 in. (10.2 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1515","7854","Spoon Holder","Richards and Hartley Flint Glass Co.","American","1867","1890","1888","Pressed colorless and opalescent glass","The American Wing","American","H. 5 7/16 in. (13.8 cm); Diam. 3 3/8 in. (8.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1516","7855","Spoon Holder","Richards and Hartley Flint Glass Co.","American","1867","1890","1888","Pressed yellow glass","The American Wing","American","H. 5 3/4 in. (14.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1517","7859","Spoon Rack","Canton Glass Company","American","1879","1899","1894","Pressed glass","The American Wing","American","H. 11 1/2 in. (29.2 cm); Diam. 6 1/2 in. (16.5 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1518","7861","Hobnail Spooner","Hobbs, Brockunier and Company","American","1863","1891","1896","Pressed cranberry and opalescent glass","The American Wing","American","H. 4 in. (10.2 cm); Diam. 4 3/8 in. (11.1 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1519","7865","Spur","Paul Revere Jr.","American","1734","1818","1800","Silver","The American Wing","American","6 x 3 in. (15.2 x 7.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1520","7866","Spur","Paul Revere Jr.","American","1734","1818","1800","Silver","The American Wing","American","5 3/4 x 3 in. (14.6 x 7.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1521","7867","Spur","Paul Revere Jr.","American","1734","1818","1800","Silver","The American Wing","American","5 1/4 x 3 in. (13.3 x 7.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1522","7868","Spur","Paul Revere, III","American","1760","1813","1830","Silver","The American Wing","American","4 7/8 x 3 3/8 in. (12.4 x 8.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
"1523","7869","Spur","Paul Revere, III","American","1760","1813","1830","Silver","The American Wing","American","4 7/8 x 3 3/8 in. (12.4 x 8.6 cm)","United States","Metropolitan Museum of Art, New York, NY","2024-11-20 16:27:55"
